,IICGSAT,TXILALEV,CIGEVER,MMTRD30D,IICGIRTB,CC30EST,IICGRGDY,IICGAVD,HL30EST,CR30EST,DNICNSP,IICRKAGE,MMTPLOS2,MMBTREC2,FUCIG21,CIGFLAG,IICD2YFU,HALEMCTD,COCNEEDL,MEDMJALL,PROBATON,MMLS5LBS,IEMFLAG,HALFLAG,MMGSELL
32763,1,1,1,99,1,91,1,1,91,91,1,9,99,99,1,1,3,91,91,99,2,999,1,0,99
15246,1,0,1,99,1,91,1,1,91,91,0,9,99,99,1,1,1,91,91,99,2,999,1,0,99
7444,1,0,1,99,1,93,1,1,93,91,1,9,99,99,1,1,3,99,2,99,2,999,1,1,99
53073,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
14742,9,0,1,93,9,93,9,9,93,91,0,9,93,93,1,1,9,93,2,93,2,993,1,1,93
52281,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
13970,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
10743,9,1,1,99,9,93,9,9,93,93,0,1,99,99,1,1,3,93,2,99,2,999,1,1,99
42046,9,0,1,93,9,91,9,9,91,91,0,9,93,93,2,1,9,91,91,93,2,993,0,0,93
37168,1,1,1,93,1,91,1,1,93,91,1,9,93,93,1,1,3,93,91,93,2,993,1,1,93
38738,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
50150,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
13683,9,1,1,99,9,93,9,9,91,91,0,9,99,99,1,1,9,91,2,99,2,999,1,0,99
9932,1,0,1,99,1,99,1,1,93,91,0,9,99,2,1,1,9,2,2,99,2,999,1,1,99
55000,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
13125,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
53305,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
27049,1,0,1,91,1,91,1,1,91,91,1,9,91,91,1,1,3,91,91,91,2,991,0,0,91
25338,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
2402,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
23626,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,1,0,93
53424,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
54813,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
37592,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
5921,9,1,1,99,9,93,9,9,93,91,0,9,99,2,1,1,3,93,2,99,2,999,1,1,99
54097,9,0,1,99,9,93,9,9,93,91,0,9,99,99,1,1,9,93,2,99,2,999,1,1,99
3893,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,9,91,91,99,2,999,0,0,99
16964,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
11097,1,0,1,93,1,93,1,1,91,91,0,9,93,93,1,1,9,91,2,93,2,993,1,0,93
17094,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
32733,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
5863,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
43089,1,1,1,93,1,91,1,1,93,91,1,9,93,93,1,1,3,93,91,93,1,993,1,1,93
44717,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
4029,1,0,1,99,1,91,1,1,99,91,0,9,99,99,1,1,9,99,91,99,2,999,1,1,99
80,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
41911,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
13759,9,0,1,91,9,93,9,9,91,93,0,1,91,91,1,1,3,91,2,91,2,991,1,0,91
1633,9,1,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,0,0,99
38917,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
23514,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
1787,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,3,91,91,99,2,999,1,0,99
37343,9,0,1,93,9,93,9,9,91,91,0,9,93,93,1,1,9,91,2,93,2,993,1,0,93
18464,9,1,1,93,9,91,9,9,93,91,0,9,93,93,1,1,3,93,91,93,2,993,1,1,93
44137,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
42597,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
8183,1,0,1,93,1,91,1,1,93,91,1,9,93,93,1,1,3,93,91,93,97,993,1,1,93
6607,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
55095,1,0,1,93,1,91,1,1,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
43545,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
18476,9,0,2,99,9,91,9,9,99,91,0,9,99,99,2,0,9,99,91,99,2,999,1,1,99
53325,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
38491,1,0,1,99,1,91,1,1,93,91,0,9,99,99,1,1,9,93,91,99,2,999,1,1,99
53559,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
43212,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
48788,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
48510,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
29465,9,0,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,0,0,99
22505,9,0,1,99,9,91,9,9,93,91,0,9,99,99,1,1,9,93,91,99,2,999,1,1,99
36189,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
28660,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
23067,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,1,0,93
54049,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,99,2,993,1,0,93
9877,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
55255,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
12770,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
25393,1,0,1,93,1,91,1,1,93,91,0,9,93,93,1,1,3,93,91,93,2,993,1,1,93
53405,9,0,1,93,9,91,9,9,93,91,0,9,93,93,1,1,9,93,91,93,2,993,1,1,93
3850,1,1,1,93,1,91,1,1,93,91,1,9,93,93,1,1,3,93,91,93,2,993,1,1,93
11795,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
2612,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
14979,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
51914,9,0,2,99,9,91,9,9,93,91,0,9,99,99,2,0,9,93,91,99,2,999,1,1,99
21239,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
50956,9,0,1,93,9,91,9,9,93,91,0,9,93,93,2,1,9,93,91,93,2,993,1,1,93
26383,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
21596,9,1,2,91,9,93,9,9,91,91,0,9,91,91,2,0,9,91,2,91,2,991,1,0,91
28871,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,9,91,91,99,2,999,0,0,99
40765,1,0,1,99,1,93,1,1,93,91,0,9,99,99,1,1,3,93,2,99,2,999,1,1,99
20483,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
31182,1,0,1,93,1,93,1,1,93,91,1,9,93,93,2,1,3,93,2,93,2,993,1,1,93
5026,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
3216,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
11089,9,0,1,99,9,91,9,9,91,91,0,9,99,1,1,1,9,91,91,99,2,999,0,0,99
360,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,1,0,91
2719,9,1,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,1,0,93
7522,9,0,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,0,0,99
43899,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
18283,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
35205,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
5490,1,0,1,99,1,93,1,1,93,93,0,1,99,99,2,1,3,93,2,99,2,999,1,1,99
47644,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
52840,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
4383,9,1,1,99,9,93,9,9,93,93,0,1,99,99,1,1,3,93,2,99,2,999,1,1,99
344,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
24141,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
54867,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
27543,9,0,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,1,0,99
32183,1,0,1,99,1,91,1,1,91,91,0,9,99,99,2,1,9,91,91,99,2,999,0,0,99
977,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
2127,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
35492,1,0,1,91,98,91,1,1,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
47270,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,9,91,91,99,2,999,0,0,99
31894,9,0,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,0,0,99
11136,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
23263,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
30899,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
24893,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
28092,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
15694,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
51978,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
20401,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
11659,1,0,1,99,1,91,1,1,91,91,0,9,99,99,1,1,9,91,91,99,2,999,1,0,99
40050,1,0,1,99,1,91,1,1,91,91,1,9,99,99,1,1,3,91,91,99,2,999,0,0,99
53247,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
1313,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
38458,9,1,1,98,9,91,9,9,91,91,0,9,98,98,1,1,9,91,91,98,2,998,1,0,98
629,1,0,1,91,1,91,1,1,91,91,1,9,91,91,1,1,3,91,91,91,2,991,1,0,91
21462,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
44244,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
14332,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
32921,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
31661,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
41258,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
2232,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
18160,1,0,1,99,1,93,1,1,91,91,0,9,99,99,1,1,9,91,2,99,2,999,1,0,99
18128,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
17782,9,0,1,91,9,93,9,9,91,91,0,9,91,91,1,1,9,91,2,93,2,991,1,0,91
33099,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,1,991,0,0,91
42545,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
12720,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
22125,9,0,2,93,9,93,9,9,93,93,0,1,93,93,2,0,9,93,2,93,2,993,1,1,93
35542,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
10366,9,0,1,93,9,91,9,9,91,91,0,9,93,93,2,1,9,91,91,93,2,993,0,0,93
45399,9,0,1,91,9,91,9,9,91,91,0,9,91,91,2,1,9,91,91,91,2,991,0,0,91
28832,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
35622,9,0,1,93,9,93,9,9,91,91,0,9,93,93,1,1,9,91,2,93,2,993,1,0,93
38813,9,1,1,93,9,93,9,9,93,91,0,9,93,93,1,1,9,93,2,93,2,993,1,1,93
28550,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
35917,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
7474,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
26628,1,0,1,93,1,91,1,1,91,91,1,9,93,93,1,1,3,91,91,93,2,993,0,0,93
27886,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
52653,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,9,91,91,99,2,999,0,0,99
15191,1,0,1,91,1,91,1,1,91,91,0,9,91,91,2,1,3,91,91,91,2,991,0,0,91
7685,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
19463,9,0,1,93,9,91,9,9,93,91,0,9,93,93,1,1,9,93,91,93,2,993,1,1,93
49401,1,0,1,93,1,91,1,1,93,91,1,9,93,93,1,1,3,93,91,93,2,993,1,1,93
13966,1,0,1,99,1,91,1,1,91,91,0,9,99,99,1,1,9,91,91,99,2,999,1,0,99
24342,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
45784,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
33350,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
1111,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
13852,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
29324,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
10671,1,0,1,99,1,91,1,1,91,91,1,9,99,2,1,1,3,91,91,99,2,999,1,0,99
36362,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
45575,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
23371,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
13989,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
30157,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
23687,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
44857,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
11895,9,0,2,99,9,91,9,9,91,91,0,9,99,99,2,0,9,91,91,99,2,999,0,0,99
24367,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
7187,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
47588,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
27460,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
52492,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
54996,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
49562,9,0,1,93,9,93,9,9,91,93,0,1,93,93,1,1,9,91,2,93,2,993,1,0,93
43485,1,0,1,93,1,93,1,1,93,91,0,9,93,93,2,1,3,93,2,93,2,993,1,1,93
45562,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
1398,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,1,0,93
51911,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
25153,9,0,2,93,9,91,9,9,93,91,0,9,93,93,2,0,9,93,91,93,2,993,1,1,93
49323,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
16727,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
28275,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
40363,1,1,1,99,1,91,1,1,91,91,0,9,99,99,1,1,3,91,91,99,2,999,1,0,99
23722,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
7295,9,0,1,99,9,93,9,9,93,91,0,9,99,99,1,1,9,93,2,99,2,999,1,1,99
1992,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
25631,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,0,0,93
52187,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
14217,1,0,1,93,1,91,1,1,91,91,1,9,93,93,1,1,3,91,91,93,2,993,1,0,93
1933,9,0,1,93,9,91,9,9,91,91,0,9,93,93,2,1,9,91,91,93,2,993,0,0,93
26231,1,0,1,93,1,91,1,1,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
33967,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
26013,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
26452,1,1,1,99,1,99,1,1,99,91,1,9,99,99,1,1,3,99,2,99,1,999,1,1,99
25457,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
34775,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
672,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
5650,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
1545,9,0,1,99,9,91,9,9,93,91,0,9,99,99,1,1,3,93,91,99,2,999,1,1,99
30797,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
10253,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
6802,9,0,1,93,9,91,9,9,93,91,0,9,93,93,1,1,9,93,91,93,2,993,1,1,93
1897,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
22231,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
46289,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
14210,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
51020,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,1,0,93
36476,9,0,2,98,9,91,9,9,91,91,0,9,98,98,2,0,9,91,91,98,2,998,0,0,98
29844,1,0,1,99,1,93,1,1,93,91,0,9,99,99,1,1,3,93,2,99,2,999,1,1,99
7007,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
33684,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
28382,9,0,2,93,9,91,9,9,91,91,0,9,93,93,2,0,9,91,91,93,2,993,1,0,93
13252,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
19572,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
23895,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
15976,9,0,1,93,9,93,9,9,91,91,0,9,93,93,1,1,9,91,2,93,2,993,1,0,93
15490,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
35462,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
13333,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
19438,9,0,1,93,9,91,9,9,93,91,0,9,93,93,1,1,3,93,91,93,2,993,1,1,93
28342,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
41069,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
20250,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
30377,9,0,1,93,9,93,9,9,93,91,0,9,93,93,1,1,3,93,2,93,2,993,1,1,93
40924,1,0,1,99,1,99,1,1,93,99,0,1,99,99,1,1,9,93,2,99,2,999,1,1,99
26970,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
42287,9,1,2,93,9,93,9,9,91,91,0,9,93,93,2,0,9,91,2,93,2,993,1,0,93
7843,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,1,0,91
31826,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
53293,1,0,1,99,1,91,1,1,91,91,1,9,99,99,1,1,1,91,91,99,2,999,0,0,99
11653,9,0,1,91,9,91,9,9,91,91,0,9,91,91,1,1,3,91,91,91,2,991,0,0,91
41964,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
43901,9,0,1,99,9,93,9,9,93,91,0,9,99,99,1,1,3,93,2,2,2,999,1,1,99
2377,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
24471,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
30653,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
47310,1,1,1,99,1,93,1,1,93,93,0,1,99,99,1,1,9,93,2,99,1,999,1,1,99
32873,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
15656,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
44549,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
32376,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
44329,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
46673,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
33759,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
32996,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
7377,1,0,1,99,1,93,1,1,93,91,0,9,99,99,1,1,9,99,2,99,2,999,1,1,99
22273,9,1,1,93,9,93,9,9,91,93,0,1,93,93,1,1,3,91,2,93,2,993,1,0,93
39383,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
20216,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,1,0,91
25055,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
14419,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
38634,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,0,0,93
17142,1,0,1,91,1,91,1,1,91,91,0,9,91,91,1,1,9,91,91,91,2,991,0,0,91
20875,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
31957,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
8669,9,0,1,93,9,93,9,9,93,91,0,9,93,93,1,1,3,93,2,93,2,993,1,1,93
49438,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
21857,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
37490,9,0,1,99,9,91,9,9,91,91,0,9,99,99,1,1,9,93,91,99,2,999,1,0,99
24317,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,9,91,91,93,2,993,1,0,93
28623,9,0,1,93,9,91,9,9,91,91,0,9,93,93,1,1,3,91,91,93,2,993,0,0,93
11174,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
48766,9,0,2,91,9,91,9,9,91,91,0,9,91,91,2,0,9,91,91,91,2,991,0,0,91
